692.0,;2.658.333.333.333.330
693.0,;2.716.666.666.666.660
693.0,;2.758.333.333.333.330
693.0,;2800.0
694.0,;2875.0
694.0,;2925.0
694.0,;2.983.333.333.333.330
695.0,;3.041.666.666.666.660
695.0,;3.108.333.333.333.330
695.0,;3.158.333.333.333.330
696.0,;32.416.666.666.666.600
696.0,;3275.0
696.0,;33.333.333.333.333.300
697.0,;33.916.666.666.666.600
697.0,;3425.0
697.0,;34.916.666.666.666.600
698.0,;3500.0
698.0,;3525.0
698.0,;3575.0
699.0,;3600.0
699.0,;36.166.666.666.666.600
699.0,;36.666.666.666.666.600
700.0,;37.083.333.333.333.300
700.0,;37.583.333.333.333.300
700.0,;37.833.333.333.333.300
701.0,;38.083.333.333.333.300
701.0,;3875.0
701.0,;38.833.333.333.333.300
702.0,;39.416.666.666.666.600
702.0,;39.833.333.333.333.300
702.0,;40.333.333.333.333.300
703.0,;4075.0
703.0,;40.833.333.333.333.300
703.0,;4125.0
704.0,;4.166.666.666.666.660
704.0,;4.183.333.333.333.330
704.0,;4.183.333.333.333.330
705.0,;4.208.333.333.333.330
705.0,;4.233.333.333.333.330
705.0,;4.266.666.666.666.660
706.0,;4300.0
706.0,;4.308.333.333.333.330
706.0,;4.341.666.666.666.660
707.0,;4.366.666.666.666.660
707.0,;4.383.333.333.333.330
707.0,;4.408.333.333.333.330
708.0,;4.433.333.333.333.330
708.0,;4.433.333.333.333.330
708.0,;4475.0
709.0,;4475.0
709.0,;4500.0
709.0,;4.516.666.666.666.660
710.0,;4525.0
710.0,;4.566.666.666.666.660
710.0,;4575.0
711.0,;4.583.333.333.333.330
711.0,;4.591.666.666.666.660
711.0,;4625.0
712.0,;4.641.666.666.666.660
712.0,;4.658.333.333.333.330
712.0,;4.666.666.666.666.660
713.0,;4.683.333.333.333.330
713.0,;4.691.666.666.666.660
713.0,;4.691.666.666.666.660
714.0,;4.691.666.666.666.660
714.0,;4.708.333.333.333.330
714.0,;4.708.333.333.333.330
715.0,;4.708.333.333.333.330
715.0,;4.708.333.333.333.330
715.0,;4.691.666.666.666.660
716.0,;4.658.333.333.333.330
716.0,;4.616.666.666.666.660
716.0,;4.608.333.333.333.330
717.0,;4.583.333.333.333.330
717.0,;4.558.333.333.333.330
717.0,;4550.0
718.0,;4.591.666.666.666.660
718.0,;4.616.666.666.666.660
718.0,;4.641.666.666.666.660
719.0,;4.683.333.333.333.330
719.0,;4.691.666.666.666.660
719.0,;4.716.666.666.666.660
720.0,;4750.0
720.0,;4.816.666.666.666.660
720.0,;4850.0
721.0,;4925.0
721.0,;4.941.666.666.666.660
721.0,;4950.0
722.0,;4.941.666.666.666.660
722.0,;4.933.333.333.333.330
722.0,;4.883.333.333.333.330
723.0,;4.858.333.333.333.330
723.0,;4.816.666.666.666.660
723.0,;4800.0
723.0,;4800.0
724.0,;4800.0
724.0,;4.841.666.666.666.660
724.0,;4.858.333.333.333.330
725.0,;4875.0
725.0,;4.891.666.666.666.660
725.0,;4.916.666.666.666.660
726.0,;4.933.333.333.333.330
726.0,;4.916.666.666.666.660
726.0,;4.916.666.666.666.660
727.0,;4.916.666.666.666.660
727.0,;4.958.333.333.333.330
727.0,;4.966.666.666.666.660
728.0,;4.933.333.333.333.330
728.0,;4925.0
728.0,;4.966.666.666.666.660
729.0,;5.008.333.333.333.330
729.0,;5000.0
729.0,;4975.0
730.0,;4.991.666.666.666.660
730.0,;5.016.666.666.666.660
730.0,;5025.0
731.0,;5.041.666.666.666.660
731.0,;5.083.333.333.333.330
731.0,;5125.0
732.0,;5.166.666.666.666.660
732.0,;5175.0
732.0,;5225.0
733.0,;5.233.333.333.333.330
733.0,;5250.0
733.0,;5225.0
734.0,;5225.0
734.0,;5225.0
734.0,;5225.0
735.0,;5.216.666.666.666.660
735.0,;5.191.666.666.666.660
735.0,;5.191.666.666.666.660
736.0,;5.191.666.666.666.660
736.0,;5.208.333.333.333.330
736.0,;5.241.666.666.666.660
737.0,;5.241.666.666.666.660
737.0,;5.241.666.666.666.660
737.0,;5.258.333.333.333.330
738.0,;5275.0
738.0,;5.283.333.333.333.330
738.0,;5.283.333.333.333.330
739.0,;5.283.333.333.333.330
739.0,;5.283.333.333.333.330
739.0,;5.291.666.666.666.660
740.0,;5.316.666.666.666.660
740.0,;5.316.666.666.666.660
740.0,;5325.0
741.0,;5325.0
741.0,;5325.0
741.0,;5325.0
742.0,;5.366.666.666.666.660
742.0,;5.366.666.666.666.660
742.0,;5375.0
743.0,;5375.0
743.0,;5375.0
743.0,;5375.0
744.0,;5.391.666.666.666.660
744.0,;5.391.666.666.666.660
744.0,;5.391.666.666.666.660
745.0,;5.391.666.666.666.660
745.0,;5400.0
745.0,;5.408.333.333.333.330
746.0,;5.433.333.333.333.330
746.0,;5425.0
746.0,;5.408.333.333.333.330
747.0,;5.408.333.333.333.330
747.0,;5.408.333.333.333.330
747.0,;5.408.333.333.333.330
747.0,;5.408.333.333.333.330
748.0,;5.408.333.333.333.330
748.0,;5.408.333.333.333.330
748.0,;5425.0
749.0,;5425.0
749.0,;5.433.333.333.333.330
749.0,;5.433.333.333.333.330
750.0,;5.433.333.333.333.330
750.0,;5.433.333.333.333.330
750.0,;5.433.333.333.333.330
751.0,;5425.0
751.0,;5.433.333.333.333.330
751.0,;5.408.333.333.333.330
752.0,;5.433.333.333.333.330
752.0,;5.433.333.333.333.330
752.0,;5.458.333.333.333.330
753.0,;5475.0
753.0,;5.466.666.666.666.660
753.0,;5.466.666.666.666.660
754.0,;5475.0
754.0,;5.458.333.333.333.330
754.0,;5475.0
755.0,;5475.0
755.0,;5.483.333.333.333.330
755.0,;5.483.333.333.333.330
756.0,;5.483.333.333.333.330
756.0,;5.466.666.666.666.660
756.0,;5.466.666.666.666.660
757.0,;5475.0
757.0,;5.466.666.666.666.660
757.0,;5.458.333.333.333.330
758.0,;5.441.666.666.666.660
758.0,;5.408.333.333.333.330
758.0,;5325.0
759.0,;5225.0
759.0,;5.091.666.666.666.660
759.0,;4.983.333.333.333.330
760.0,;4.833.333.333.333.330
760.0,;4.716.666.666.666.660
760.0,;4.733.333.333.333.330
761.0,;4925.0
761.0,;5200.0
761.0,;5.316.666.666.666.660
761.0,;5350.0
762.0,;5350.0
762.0,;5.316.666.666.666.660
762.0,;5.258.333.333.333.330
763.0,;5200.0
763.0,;5.191.666.666.666.660
763.0,;5225.0
764.0,;5300.0
764.0,;5.366.666.666.666.660
764.0,;5.408.333.333.333.330
765.0,;5.441.666.666.666.660
765.0,;5475.0
765.0,;5.483.333.333.333.330
766.0,;5500.0
766.0,;5.516.666.666.666.660
766.0,;5.508.333.333.333.330
767.0,;5.533.333.333.333.330
767.0,;5550.0
767.0,;5550.0
768.0,;5.566.666.666.666.660
768.0,;5.533.333.333.333.330
768.0,;5.558.333.333.333.330
769.0,;5.541.666.666.666.660
769.0,;5.541.666.666.666.660
769.0,;5.533.333.333.333.330
770.0,;5525.0
770.0,;5525.0
770.0,;5525.0
771.0,;5525.0
771.0,;5525.0
771.0,;5525.0
772.0,;5525.0
772.0,;5525.0
772.0,;5.541.666.666.666.660
773.0,;5.541.666.666.666.660
773.0,;5.533.333.333.333.330
773.0,;5.533.333.333.333.330
773.0,;5.533.333.333.333.330
774.0,;5.533.333.333.333.330
774.0,;5.533.333.333.333.330
774.0,;5525.0
775.0,;5.533.333.333.333.330
775.0,;5550.0
775.0,;5550.0
776.0,;5550.0
776.0,;5.566.666.666.666.660
776.0,;5.566.666.666.666.660
777.0,;5.566.666.666.666.660
777.0,;5.566.666.666.666.660
777.0,;5.558.333.333.333.330
778.0,;5.566.666.666.666.660
778.0,;5575.0
778.0,;5.566.666.666.666.660
779.0,;5.566.666.666.666.660
779.0,;5.566.666.666.666.660
779.0,;5.566.666.666.666.660
780.0,;5575.0
780.0,;5.566.666.666.666.660
780.0,;5600.0
781.0,;5.591.666.666.666.660
781.0,;5.608.333.333.333.330
781.0,;5.608.333.333.333.330
782.0,;5.608.333.333.333.330
782.0,;5.591.666.666.666.660
782.0,;5.591.666.666.666.660
783.0,;5.516.666.666.666.660
783.0,;5.591.666.666.666.660
783.0,;5575.0
783.0,;5550.0
784.0,;5550.0
784.0,;5550.0
784.0,;5.541.666.666.666.660
785.0,;5.541.666.666.666.660
785.0,;5.533.333.333.333.330
785.0,;5.533.333.333.333.330
786.0,;5.533.333.333.333.330
786.0,;5525.0
786.0,;5525.0
787.0,;5.516.666.666.666.660
787.0,;5.516.666.666.666.660
787.0,;5.516.666.666.666.660
788.0,;5525.0
788.0,;5.508.333.333.333.330
788.0,;5.508.333.333.333.330
789.0,;5.516.666.666.666.660
789.0,;5.516.666.666.666.660
789.0,;5525.0
790.0,;5525.0
790.0,;5.533.333.333.333.330
790.0,;5.541.666.666.666.660
791.0,;5.533.333.333.333.330
791.0,;5550.0
791.0,;5550.0
791.0,;5550.0
792.0,;5550.0
792.0,;5550.0
792.0,;5550.0
793.0,;5550.0
793.0,;5.558.333.333.333.330
793.0,;5.558.333.333.333.330
794.0,;5.591.666.666.666.660
794.0,;5.591.666.666.666.660
794.0,;5.558.333.333.333.330
795.0,;5550.0
795.0,;5.508.333.333.333.330
795.0,;5500.0
796.0,;5.491.666.666.666.660
796.0,;5.491.666.666.666.660
796.0,;5.491.666.666.666.660
797.0,;5525.0
797.0,;5.541.666.666.666.660
797.0,;5.541.666.666.666.660
798.0,;5.583.333.333.333.330
798.0,;5575.0
798.0,;5.558.333.333.333.330
799.0,;5.541.666.666.666.660
799.0,;5.541.666.666.666.660
799.0,;5.541.666.666.666.660
799.0,;5.533.333.333.333.330
800.0,;5500.0
800.0,;5.491.666.666.666.660
800.0,;5500.0
801.0,;5525.0
801.0,;5525.0
801.0,;5.516.666.666.666.660
802.0,;5525.0
802.0,;5550.0
802.0,;5.541.666.666.666.660
803.0,;5.541.666.666.666.660
803.0,;5.541.666.666.666.660
803.0,;5550.0
804.0,;5.591.666.666.666.660
804.0,;5.591.666.666.666.660
804.0,;5.591.666.666.666.660
805.0,;5600.0
805.0,;5600.0
805.0,;5.616.666.666.666.660
806.0,;5.608.333.333.333.330
806.0,;5600.0
806.0,;5.583.333.333.333.330
806.0,;5.591.666.666.666.660
807.0,;5.591.666.666.666.660
807.0,;5575.0
807.0,;5.566.666.666.666.660
808.0,;5.566.666.666.666.660
808.0,;5.558.333.333.333.330
808.0,;5.541.666.666.666.660
809.0,;5.541.666.666.666.660
809.0,;5.533.333.333.333.330
809.0,;5500.0
810.0,;5.483.333.333.333.330
810.0,;5.483.333.333.333.330
810.0,;5.483.333.333.333.330
811.0,;5.483.333.333.333.330
811.0,;5.466.666.666.666.660
811.0,;5.466.666.666.666.660
812.0,;5450.0
812.0,;5450.0
812.0,;5.416.666.666.666.660
813.0,;5.391.666.666.666.660
813.0,;5.358.333.333.333.330
813.0,;5350.0
813.0,;5.316.666.666.666.660
814.0,;5300.0
814.0,;5325.0
814.0,;5.316.666.666.666.660
815.0,;5325.0
815.0,;5.316.666.666.666.660
815.0,;5.316.666.666.666.660
816.0,;5.358.333.333.333.330
816.0,;5.383.333.333.333.330
816.0,;5375.0
817.0,;5375.0
817.0,;5.391.666.666.666.660
817.0,;5.416.666.666.666.660
818.0,;5.441.666.666.666.660
818.0,;5.441.666.666.666.660
818.0,;5.441.666.666.666.660
819.0,;5.441.666.666.666.660
819.0,;5475.0
819.0,;5.541.666.666.666.660
819.0,;5.583.333.333.333.330
820.0,;5.583.333.333.333.330
820.0,;5.591.666.666.666.660
820.0,;5.608.333.333.333.330
821.0,;5600.0
821.0,;5550.0
821.0,;5425.0
822.0,;5325.0
822.0,;5275.0
822.0,;5.291.666.666.666.660
823.0,;5.308.333.333.333.330
823.0,;5350.0
823.0,;5450.0
824.0,;5.608.333.333.333.330
824.0,;5.666.666.666.666.660
824.0,;5675.0
825.0,;5650.0
825.0,;5.633.333.333.333.330
825.0,;5.583.333.333.333.330
825.0,;5.583.333.333.333.330
826.0,;5.533.333.333.333.330
826.0,;5500.0
826.0,;5425.0
827.0,;5425.0
827.0,;5425.0
827.0,;5.433.333.333.333.330
828.0,;5400.0
828.0,;5.408.333.333.333.330
828.0,;5.441.666.666.666.660
829.0,;5.516.666.666.666.660
829.0,;5.533.333.333.333.330
829.0,;5550.0
830.0,;5.541.666.666.666.660
830.0,;5.558.333.333.333.330
830.0,;5.558.333.333.333.330
830.0,;5.558.333.333.333.330
831.0,;5550.0
831.0,;5.558.333.333.333.330
831.0,;5.566.666.666.666.660
832.0,;5550.0
832.0,;5.533.333.333.333.330
832.0,;5.558.333.333.333.330
833.0,;5.583.333.333.333.330
833.0,;5.583.333.333.333.330
833.0,;5.608.333.333.333.330
834.0,;5625.0
834.0,;5650.0
834.0,;5.658.333.333.333.330
835.0,;5.641.666.666.666.660
835.0,;5650.0
835.0,;5.641.666.666.666.660
836.0,;5.633.333.333.333.330
836.0,;5625.0
836.0,;5625.0
836.0,;5650.0
837.0,;5650.0
837.0,;5.641.666.666.666.660
837.0,;5.641.666.666.666.660
838.0,;5.658.333.333.333.330
838.0,;5.658.333.333.333.330
838.0,;5.666.666.666.666.660
839.0,;5.658.333.333.333.330
839.0,;5.666.666.666.666.660
839.0,;5.658.333.333.333.330
840.0,;5675.0
840.0,;5675.0
840.0,;5650.0
841.0,;5.666.666.666.666.660
841.0,;5675.0
841.0,;5.683.333.333.333.330
841.0,;5.691.666.666.666.660
842.0,;5700.0
842.0,;5.716.666.666.666.660
842.0,;5.716.666.666.666.660
843.0,;5.716.666.666.666.660
843.0,;5.708.333.333.333.330
843.0,;5.708.333.333.333.330
844.0,;5700.0
844.0,;5700.0
844.0,;5.708.333.333.333.330
845.0,;5725.0
845.0,;5.741.666.666.666.660
845.0,;5750.0
846.0,;5.758.333.333.333.330
846.0,;5.766.666.666.666.660
846.0,;5.766.666.666.666.660
846.0,;5.758.333.333.333.330
847.0,;5750.0
847.0,;5.766.666.666.666.660
847.0,;5.783.333.333.333.330
848.0,;5.766.666.666.666.660
848.0,;5.758.333.333.333.330
848.0,;5.716.666.666.666.660
849.0,;5.708.333.333.333.330
849.0,;5725.0
849.0,;5.708.333.333.333.330
850.0,;5700.0
850.0,;5700.0
850.0,;5.733.333.333.333.330
850.0,;5.741.666.666.666.660
851.0,;5.741.666.666.666.660
851.0,;5.758.333.333.333.330
851.0,;5.758.333.333.333.330
852.0,;5750.0
852.0,;5.766.666.666.666.660
852.0,;5.758.333.333.333.330
853.0,;5725.0
853.0,;5.691.666.666.666.660
853.0,;5.691.666.666.666.660
854.0,;5700.0
854.0,;5.733.333.333.333.330
854.0,;5.758.333.333.333.330
855.0,;5800.0
855.0,;5.841.666.666.666.660
855.0,;5.841.666.666.666.660
855.0,;5.866.666.666.666.660
856.0,;5.866.666.666.666.660
856.0,;5.816.666.666.666.660
856.0,;5.816.666.666.666.660
857.0,;5.808.333.333.333.330
857.0,;5800.0
857.0,;5800.0
858.0,;5.766.666.666.666.660
858.0,;5.758.333.333.333.330
858.0,;5.766.666.666.666.660
859.0,;5.766.666.666.666.660
859.0,;5.766.666.666.666.660
859.0,;5775.0
859.0,;5.766.666.666.666.660
860.0,;5.783.333.333.333.330
860.0,;5.783.333.333.333.330
860.0,;5775.0
861.0,;5.791.666.666.666.660
861.0,;5.783.333.333.333.330
861.0,;5.808.333.333.333.330
862.0,;5.816.666.666.666.660
862.0,;5.841.666.666.666.660
862.0,;5.841.666.666.666.660
863.0,;5.858.333.333.333.330
863.0,;5850.0
863.0,;5.858.333.333.333.330
864.0,;37.166.666.666.666.600
864.0,;5.833.333.333.333.330
864.0,;5850.0
864.0,;5.816.666.666.666.660
865.0,;5.783.333.333.333.330
865.0,;5.766.666.666.666.660
865.0,;5.758.333.333.333.330
866.0,;5.766.666.666.666.660
866.0,;5775.0
866.0,;5.783.333.333.333.330
867.0,;5.808.333.333.333.330
867.0,;5825.0
867.0,;5825.0
868.0,;5.858.333.333.333.330
868.0,;5.858.333.333.333.330
868.0,;5.841.666.666.666.660
868.0,;5825.0
869.0,;5.833.333.333.333.330
869.0,;5850.0
869.0,;5.858.333.333.333.330
870.0,;5.866.666.666.666.660
870.0,;5875.0
870.0,;5875.0
871.0,;5.891.666.666.666.660
871.0,;5.883.333.333.333.330
871.0,;5.916.666.666.666.660
872.0,;5900.0
872.0,;5900.0
872.0,;5.883.333.333.333.330
872.0,;5.891.666.666.666.660
873.0,;5875.0
873.0,;5.883.333.333.333.330
873.0,;5.883.333.333.333.330
874.0,;5875.0
874.0,;5850.0
874.0,;5.866.666.666.666.660
875.0,;5.858.333.333.333.330
875.0,;5875.0
875.0,;5.908.333.333.333.330
876.0,;5.891.666.666.666.660
876.0,;5.916.666.666.666.660
876.0,;5.941.666.666.666.660
876.0,;5.933.333.333.333.330
877.0,;5925.0
877.0,;5.916.666.666.666.660
877.0,;5.891.666.666.666.660
878.0,;5900.0
878.0,;5900.0
878.0,;5.891.666.666.666.660
879.0,;5.891.666.666.666.660
879.0,;5.891.666.666.666.660
879.0,;5900.0
879.0,;5.883.333.333.333.330
880.0,;5.891.666.666.666.660
880.0,;5.883.333.333.333.330
880.0,;5.908.333.333.333.330
881.0,;5900.0
881.0,;5.908.333.333.333.330
881.0,;5.908.333.333.333.330
882.0,;5925.0
882.0,;5.908.333.333.333.330
882.0,;5.916.666.666.666.660
883.0,;5.916.666.666.666.660
883.0,;5950.0
883.0,;5.966.666.666.666.660
883.0,;5.933.333.333.333.330
884.0,;5.958.333.333.333.330
884.0,;6.008.333.333.333.330
884.0,;5.958.333.333.333.330
885.0,;5.941.666.666.666.660
885.0,;5.941.666.666.666.660
885.0,;5925.0
886.0,;5.941.666.666.666.660
886.0,;5.916.666.666.666.660
886.0,;5.908.333.333.333.330
887.0,;5950.0
887.0,;5.966.666.666.666.660
887.0,;5.966.666.666.666.660
887.0,;5.991.666.666.666.660
888.0,;6.016.666.666.666.660
888.0,;6.016.666.666.666.660
888.0,;6.008.333.333.333.330
889.0,;6.016.666.666.666.660
889.0,;6025.0
889.0,;6.041.666.666.666.660
890.0,;6.033.333.333.333.330
890.0,;6.033.333.333.333.330
890.0,;6.008.333.333.333.330
890.0,;6.008.333.333.333.330
891.0,;6000.0
891.0,;5.966.666.666.666.660
891.0,;5.966.666.666.666.660
892.0,;5.916.666.666.666.660
892.0,;5.883.333.333.333.330
892.0,;5.866.666.666.666.660
893.0,;5875.0
893.0,;5875.0
893.0,;5.841.666.666.666.660
894.0,;5825.0
894.0,;5.808.333.333.333.330
894.0,;5.791.666.666.666.660
894.0,;5800.0
895.0,;5.783.333.333.333.330
895.0,;5725.0
895.0,;5.691.666.666.666.660
896.0,;5.691.666.666.666.660
896.0,;5700.0
896.0,;5.708.333.333.333.330
897.0,;5725.0
897.0,;5.766.666.666.666.660
897.0,;5800.0
897.0,;5.758.333.333.333.330
898.0,;5.733.333.333.333.330
898.0,;5700.0
898.0,;5.766.666.666.666.660
899.0,;5.766.666.666.666.660
899.0,;5.716.666.666.666.660
899.0,;5.683.333.333.333.330
900.0,;5.741.666.666.666.660
900.0,;5.833.333.333.333.330
900.0,;5850.0
900.0,;5.808.333.333.333.330
901.0,;5800.0
901.0,;5.808.333.333.333.330
901.0,;5825.0
902.0,;5.808.333.333.333.330
902.0,;5900.0
902.0,;5.983.333.333.333.330
903.0,;6.033.333.333.333.330
903.0,;6075.0
903.0,;6.083.333.333.333.330
904.0,;6125.0
904.0,;6125.0
904.0,;6050.0
904.0,;6.041.666.666.666.660
905.0,;5.991.666.666.666.660
905.0,;5950.0
905.0,;5925.0
906.0,;5850.0
906.0,;5.783.333.333.333.330
906.0,;5.766.666.666.666.660
907.0,;5.716.666.666.666.660
907.0,;5675.0
907.0,;5675.0
907.0,;5.708.333.333.333.330
908.0,;5725.0
908.0,;5800.0
908.0,;5.808.333.333.333.330
909.0,;5850.0
909.0,;5.891.666.666.666.660
909.0,;5.858.333.333.333.330
910.0,;5875.0
910.0,;5.916.666.666.666.660
910.0,;5975.0
910.0,;6.008.333.333.333.330
911.0,;5.966.666.666.666.660
911.0,;6.008.333.333.333.330
911.0,;6.033.333.333.333.330
912.0,;6.033.333.333.333.330
912.0,;5.958.333.333.333.330
912.0,;5.866.666.666.666.660
913.0,;5.841.666.666.666.660
913.0,;5850.0
913.0,;5850.0
913.0,;5.808.333.333.333.330
914.0,;5800.0
914.0,;5.833.333.333.333.330
914.0,;5800.0
915.0,;5.783.333.333.333.330
915.0,;5.766.666.666.666.660
915.0,;5.783.333.333.333.330
916.0,;5.833.333.333.333.330
916.0,;5.816.666.666.666.660
916.0,;5.816.666.666.666.660
916.0,;5.841.666.666.666.660
917.0,;5850.0
917.0,;5825.0
917.0,;5850.0
918.0,;5.916.666.666.666.660
918.0,;5975.0
918.0,;6.033.333.333.333.330
919.0,;6.116.666.666.666.660
919.0,;6.183.333.333.333.330
919.0,;6250.0
919.0,;6.241.666.666.666.660
920.0,;6.216.666.666.666.660
920.0,;6.183.333.333.333.330
920.0,;6.183.333.333.333.330
921.0,;6.158.333.333.333.330
921.0,;6.108.333.333.333.330
921.0,;6125.0
922.0,;6.108.333.333.333.330
922.0,;6.083.333.333.333.330
922.0,;6.091.666.666.666.660
922.0,;6.066.666.666.666.660
923.0,;6.008.333.333.333.330
923.0,;5.983.333.333.333.330
923.0,;5.883.333.333.333.330
924.0,;5875.0
924.0,;5850.0
924.0,;5.858.333.333.333.330
925.0,;5.858.333.333.333.330
925.0,;5.933.333.333.333.330
925.0,;5.991.666.666.666.660
925.0,;6050.0
926.0,;6075.0
926.0,;6.066.666.666.666.660
926.0,;6050.0
927.0,;6000.0
927.0,;5925.0
927.0,;5.858.333.333.333.330
928.0,;5725.0
928.0,;5600.0
928.0,;5500.0
928.0,;5.466.666.666.666.660
929.0,;5.433.333.333.333.330
929.0,;5.458.333.333.333.330
929.0,;5400.0
930.0,;5.291.666.666.666.660
930.0,;5.291.666.666.666.660
930.0,;5200.0
931.0,;5.141.666.666.666.660
931.0,;5.033.333.333.333.330
931.0,;4950.0
931.0,;4.866.666.666.666.660
932.0,;4.791.666.666.666.660
932.0,;4725.0
932.0,;4600.0
933.0,;4.341.666.666.666.660
933.0,;4425.0
933.0,;4.408.333.333.333.330
933.0,;4700.0
934.0,;4575.0
934.0,;4650.0
934.0,;5.108.333.333.333.330
935.0,;5325.0
935.0,;5600.0
935.0,;5550.0
936.0,;5.416.666.666.666.660
936.0,;5.566.666.666.666.660
936.0,;5.458.333.333.333.330
936.0,;5.183.333.333.333.330
937.0,;5.666.666.666.666.660
937.0,;5.191.666.666.666.660
937.0,;5.466.666.666.666.660
938.0,;5350.0
938.0,;6.158.333.333.333.330
938.0,;6.658.333.333.333.330
939.0,;6.758.333.333.333.330
939.0,;6.533.333.333.333.330
939.0,;6.633.333.333.333.330
939.0,;6.341.666.666.666.660
940.0,;6.266.666.666.666.660
940.0,;6.083.333.333.333.330
940.0,;5900.0
941.0,;5.891.666.666.666.660
941.0,;5925.0
941.0,;5.883.333.333.333.330
941.0,;6.058.333.333.333.330
942.0,;5975.0
942.0,;6.033.333.333.333.330
942.0,;6.091.666.666.666.660
943.0,;5.991.666.666.666.660
943.0,;5750.0
943.0,;5.716.666.666.666.660
944.0,;5.766.666.666.666.660
944.0,;5.808.333.333.333.330
944.0,;5775.0
944.0,;5550.0
945.0,;5.491.666.666.666.660
945.0,;5.808.333.333.333.330
945.0,;5850.0
946.0,;5.641.666.666.666.660
946.0,;5.766.666.666.666.660
946.0,;5.741.666.666.666.660
946.0,;6.091.666.666.666.660
947.0,;6450.0
947.0,;6200.0
947.0,;5.958.333.333.333.330
948.0,;6.208.333.333.333.330
948.0,;6.291.666.666.666.660
948.0,;6.416.666.666.666.660
949.0,;6.066.666.666.666.660
949.0,;5.616.666.666.666.660
949.0,;5700.0
949.0,;5.766.666.666.666.660
950.0,;5750.0
950.0,;5925.0
950.0,;5.991.666.666.666.660
951.0,;5775.0
951.0,;5900.0
951.0,;5.841.666.666.666.660
951.0,;5.941.666.666.666.660
952.0,;5.808.333.333.333.330
952.0,;5.533.333.333.333.330
952.0,;5375.0
953.0,;5.966.666.666.666.660
953.0,;6.108.333.333.333.330
953.0,;5900.0
954.0,;5975.0
954.0,;6.016.666.666.666.660
954.0,;6.058.333.333.333.330
954.0,;6075.0
955.0,;5725.0
955.0,;5875.0
955.0,;6150.0
956.0,;6.083.333.333.333.330
956.0,;5.941.666.666.666.660
956.0,;5.966.666.666.666.660
956.0,;6.033.333.333.333.330
957.0,;6.041.666.666.666.660
957.0,;5.908.333.333.333.330
957.0,;6000.0
958.0,;6.141.666.666.666.660
958.0,;5.966.666.666.666.660
958.0,;5.791.666.666.666.660
959.0,;5.541.666.666.666.660
959.0,;5.533.333.333.333.330
959.0,;5.333.333.333.333.330
959.0,;5125.0
960.0,;4950.0
960.0,;4.916.666.666.666.660
960.0,;5.241.666.666.666.660
961.0,;5.391.666.666.666.660
961.0,;5.483.333.333.333.330
961.0,;5.558.333.333.333.330
961.0,;5.566.666.666.666.660
962.0,;5.341.666.666.666.660
962.0,;5475.0
962.0,;5.416.666.666.666.660
963.0,;5.433.333.333.333.330
963.0,;5425.0
963.0,;5.341.666.666.666.660
964.0,;5.366.666.666.666.660
964.0,;5.608.333.333.333.330
964.0,;5650.0
964.0,;5500.0
965.0,;5.516.666.666.666.660
965.0,;5.558.333.333.333.330
965.0,;5675.0
966.0,;5525.0
966.0,;5.308.333.333.333.330
966.0,;5425.0
966.0,;5500.0
967.0,;5525.0
967.0,;5.591.666.666.666.660
967.0,;5625.0
968.0,;5875.0
968.0,;5.991.666.666.666.660
968.0,;5.983.333.333.333.330
968.0,;5.933.333.333.333.330
969.0,;5.941.666.666.666.660
969.0,;5950.0
969.0,;5.916.666.666.666.660
970.0,;5.891.666.666.666.660
970.0,;5925.0
970.0,;5975.0
970.0,;6025.0
971.0,;5.941.666.666.666.660
971.0,;5.758.333.333.333.330
971.0,;5650.0
972.0,;5.541.666.666.666.660
972.0,;5.541.666.666.666.660
972.0,;5.366.666.666.666.660
973.0,;5275.0
973.0,;5.308.333.333.333.330
973.0,;5.466.666.666.666.660
973.0,;5.541.666.666.666.660
974.0,;5.408.333.333.333.330
974.0,;5.316.666.666.666.660
974.0,;5.391.666.666.666.660
975.0,;5.441.666.666.666.660
975.0,;5.566.666.666.666.660
975.0,;5475.0
975.0,;5.491.666.666.666.660
976.0,;5.541.666.666.666.660
976.0,;5675.0
976.0,;5575.0
977.0,;5.558.333.333.333.330
977.0,;5600.0
977.0,;5825.0
977.0,;5.891.666.666.666.660
978.0,;6000.0
978.0,;6050.0
978.0,;6200.0
979.0,;6.158.333.333.333.330
979.0,;5.941.666.666.666.660
979.0,;5600.0
979.0,;5.391.666.666.666.660
980.0,;5325.0
980.0,;5300.0
980.0,;5.241.666.666.666.660
981.0,;5.183.333.333.333.330
981.0,;5.058.333.333.333.330
981.0,;5.366.666.666.666.660
981.0,;5.466.666.666.666.660
982.0,;5.491.666.666.666.660
982.0,;5.483.333.333.333.330
982.0,;5450.0
983.0,;5475.0
983.0,;5.616.666.666.666.660
983.0,;5500.0
984.0,;5.558.333.333.333.330
984.0,;5525.0
984.0,;5.466.666.666.666.660
984.0,;5350.0
985.0,;5.333.333.333.333.330
985.0,;5.308.333.333.333.330
985.0,;5.258.333.333.333.330
986.0,;5.208.333.333.333.330
986.0,;5.233.333.333.333.330
986.0,;5300.0
986.0,;5.466.666.666.666.660
987.0,;5.483.333.333.333.330
987.0,;5.541.666.666.666.660
987.0,;5.483.333.333.333.330
988.0,;5400.0
988.0,;5.358.333.333.333.330
988.0,;5.308.333.333.333.330
988.0,;5.308.333.333.333.330
989.0,;5.333.333.333.333.330
989.0,;5.333.333.333.333.330
